LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,BARCODE,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
OPT,,196916,,RIM000270,,,10452,2,SENSES,OLLIE,C3,48-17,,, , ,0,0,,,RIM,,LS,F,135,40,48,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45386,45516,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198121,,RIM000274,,,10599,1,SENSES,OLLIE,C4,48-17,,, , ,0,0,,,RIM,,LS,F,135,38,48,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45600,45642,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,174055,,RIM000210,,,09561,1,SENSES,OPHELIA,C1,54-17,,, , ,0,0,,,RIM,,MM,F,135,34,55,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,44811,44474,44949,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44811.47328, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188191,,RIM000236,,,10070,1,SENSES,PERCY,C1,60-21,,, , ,0,0,,,RIM,,MM,F,145,38,62,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,44992,44992,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,148806,,RIM000079,,,08175,1,SENSES,PERCY,C2,60-21,,, , ,0,0,,,RIM,,MM,F,145,38,62,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,44400,44972,43179,44992,/  /,0, ,,0,10,CO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44972.72081, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198208,,RIM000284,,,10679,1,SENSES,POLLARD,C2,57-18,,, , ,0,0,,,RIM,,MM,F,150,39,62,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45754,45754,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194866,,RIM000254,,,10311,1,SENSES,POLLARD,C4,57-17,,, , ,0,0,,,RIM,,MM,F,150,39,62,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45232,45386,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194865,,RIM000253,,,10310,2,SENSES,QUEENIE,C1,53-17,,, , ,0,0,,,RIM,,LM,F,140,33,53,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45232,45754,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,164028,,RIM000158,,,09118,1,SENSES,QUEENIE,C2,53-17,,, , ,0,0,,,RIM,,LM,F,140,36,53,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,45224,45329,43907,45329,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45329.41023, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196158,,RIM000255,,,10384,2,SENSES,QUEENIE,C3,53-17,,, , ,0,0,,,RIM,,LM,F,140,36,53,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45331,45754,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196914,,RIM000268,,,10450,1,SENSES,ROHY,C1,55-18,,, , ,0,0,,,RIM,,MS,F,140,37,57,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45386,45642,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,158107,,RIM000136,,,08807,1,SENSES,ROHY,C2,55-18,,, , ,0,0,,,RIM,,MS,F,140,37,57,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,45316,45322,43649,45642,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45322.39345, ,/  /       :  :, , ,,,,F,F,,,
OPT,,165194,,RIM000160,,,09154,1,SENSES,ROHY,C3,55-18,,, , ,0,0,,,RIM,,MS,F,140,37,57,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,44886,44012,44949,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44886.55438, ,/  /       :  :, , ,,,,F,F,,,
OPT,,156518,,RIM000122,,,08730,1,SENSES,ROSEHILL,C1,51-19,,, , ,0,0,,,RIM,,MM,F,145,27,53,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,43594,43566,45223,/  /,0, ,,0,10,CO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,43594.48966, ,/  /       :  :, , ,,,,F,F,,,
OPT,,193258,,RIM000238,,,10208,1,SENSES,ROSEHILL,C4,51-19,,, , ,0,0,,,RIM,,LM,F,145,27,53,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45173,45173,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,164026,,RIM000156,,,09116,1,SENSES,SAV,C4,50-20,,, , ,0,0,,,RIM,,LM,F,145,29,50,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,43907,43907,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,153905,,RIM000107,,,08541,1,SENSES,SEINE,C1,52-14,,, , ,0,0,,,RIM,,US,F,140,37,54,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,43754,45006,43446,45040,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45006.6669, ,/  /       :  :, , ,,,,F,F,,,
OPT,,138379,,RIM000051,,,07456,1,SENSES,SEINE,C2,52-17,,, , ,0,0,,,RIM,,US,F,140,36,54,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,43432,44047,42494,45754,/  /,0, ,,0,10,CO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44047.48343, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194860,,RIM000248,,,10305,1,SENSES,SEINE,C4,52-17,,, , ,0,0,,,RIM,,US,F,140,36,54,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45232,45232,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,151492,,RIM000101,,,08397,1,SENSES,THURSTON,C1,54-18,,, , ,0,0,,,RIM,,MM,F,145,29,56,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,44309,43335,44279,/  /,0, ,,0,10,CO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44309.52953, ,/  /       :  :, , ,,,,F,F,,,
OPT,,186801,,RIM000233,,,10035,1,SENSES,TRUMAN,C3,54-17,,, , ,0,0,,,RIM,,MM,F,145,40,57,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,45398,44949,45642,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45398.44656, ,/  /       :  :, , ,,,,F,F,,,
OPT,,170619,,RIM000171,,,09387,1,SENSES,VOLT,C3,50-15,,, , ,0,0,,,RIM,,GS,F,135,36,51,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,44635,44893,44279,45642,/  /,0, ,,0,10,CO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44893.4937, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196903,,RIM000258,,,10440,1,SENSES,VOLT,C4,50-15,,, , ,0,0,,,RIM,,GS,F,134,36,51,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45386,45600,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,186803,,RIM000234,,,10036,1,SENSES,WHITLAM,C2,52-16,,, , ,0,0,,,RIM,,MM,F,145,37,55,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,45142,44949,45173,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45142.4974, ,/  /       :  :, , ,,,,F,F,,,
OPT,,138377,,RIM000049,,,07454,1,SENSES,WILLY,C4,58-19,,, , ,0,0,,,RIM,,MM,F,145,33,60,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,42494,44279,/  /,0, ,,0,10,CO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,172776,,RIM000195,,,09483,1,SENSES,WINNIE II,C1,51-17,,, , ,0,0,,,RIM,,LM,F,135,32,54,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,44867,45061,44397,45103,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45061.63867, ,/  /       :  :, , ,,,,F,F,,,
OPT,,170629,,RIM000180,,,09396,1,SENSES,WINNIE II,C3,51-17,,, , ,0,0,,,RIM,,LM,F,133,37,51,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,45134,45440,44279,45516,/  /,0, ,,0,10,CO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45440.43682, ,/  /       :  :, , ,,,,F,F,,,
OPT,,156512,,RIM000116,,,08724,1,SENSES,YARRA,C3,47-18,,, , ,0,0,,,RIM,,GS,F,130,30,48,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,44111,43566,45642,/  /,0, ,,0,10,CO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44111.65456, ,/  /       :  :, , ,,,,F,F,,,
OPT,,183400,,RIM000223,,,09868,1,SENSES,ZANCARA,C2,51-16,,, , ,0,0,,,RIM,,GS,F,145,35,51,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,44802,45223,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198207,,RIM000283,,,10678,1,SENSES,ZANCARA,C3,51-16,,, , ,0,0,,,RIM,,GS,F,145,31,51,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45754,45754,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,176230,,RIM000213,,,09599,1,SENSES,ZEB,C2,58-21,,, , ,0,0,,,RIM,,MS,F,155,46,59,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,45252,44544,45386,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45252.66929, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198078,,RIM000272,,,10565,1,SENSES,ZELDA,C2,52-17,,, , ,0,0,,,RIM,,LM,F,140,39,52,, ,, ,/  /,0,0,169,35,38.5,35,38.5,35,38.5,35,38.5,0,0,0,0,0,/  /,/  /,45516,45642,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,188587,,OPQ001257,,,10108,1,Stepper,Sa 11001,FO55,54-17,,, , ,0,0,,,OPQ,,MM,F,140,38,57,, ,, ,/  /,0,0,290,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0,0,0,0,0,/  /,45114,45001,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45114.47427, ,/  /       :  :, , ,,,,F,F,,,
OPT,,179332,,OPQ001207,,,09710,1,Stepper,Sa 11002,Fo12,55-17,,, , ,0,0,,,OPQ,,MM,F,140,35,58,, ,, ,/  /,0,0,290,115,126.5,103.5,113.85,103.5,113.85,103.5,113.85,0,0,0,0,0,/  /,/  /,44655,45223,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198174,,OPQ001367,,,10649,1,Stepper,SA 11003,FO29,55-16,,, , ,0,0,,,OPQ,,MM,F,140,38,57,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198173,,OPQ001366,,,10648,1,Stepper,SA 11004,FO59,55-16,,, , ,0,0,,,OPQ,,MM,F,140,38,58,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195125,,OPQ001289,,,10345,1,Stepper,SA 71063,F920,52-20,,, , ,0,0,,,OPQ,,US,F,145,42,53,, ,, ,/  /,0,0,310,119.5,131.45,107.55,118.31,107.55,118.31,107.55,118.31,0,0,0,0,0,/  /,/  /,45250,45250,/  /,0, ,475196,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195128,,OPQ001292,,,10348,1,Stepper,SA 73060,F220,51-19,,, , ,0,0,,,OPQ,,US,F,140,42,51,, ,, ,/  /,0,0,310,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,45334,45250,45448,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45334.59882, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196988,,OPQ001310,,,10453,1,Stepper,SA 73060,F930,51-19,,, , ,0,0,,,OPQ,,US,F,140,42,51,, ,, ,/  /,0,0,310,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45392,45392,/  /,0, ,489002,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197724,,OPQ001332,,,10501,1,Stepper,SA 73061,F530,51-19,,, , ,0,0,,,OPQ,,US,F,140,44,52,, ,, ,/  /,0,0,310,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45448,45448,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195127,,OPQ001291,,,10347,1,Stepper,SA 73061,F830,51-19,,, , ,0,0,,,OPQ,,US,F,140,44,52,, ,, ,/  /,0,0,310,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,45336,45250,45392,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45336.66948, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197723,,OPQ001331,,,10500,1,Stepper,SA 74060,Fo61,52-19,,, , ,0,0,,,OPQ,,LM,F,140,43,53,, ,, ,/  /,0,0,310,129.5,142.45,113.96,125.36,113.96,125.36,113.96,125.36,0,0,0,0,0,/  /,/  /,45448,45448,/  /,0, ,493835,12,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197722,,OPQ001330,,,10499,1,Stepper,SA 74060,Fo83,52-19,,, , ,0,0,,,OPQ,,LM,F,140,43,53,, ,, ,/  /,0,0,310,129.5,142.45,113.96,125.36,113.96,125.36,113.96,125.36,0,0,0,0,0,/  /,/  /,45448,45448,/  /,0, ,493835,12,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195318,,OPQ001302,,,10357,1,Stepper,SA 74061,F080,50-17,,, , ,0,0,,,OPQ,,LM,F,140,35,51,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,45307,45259,45448,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45307.42222, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196992,,OPQ001314,,,10457,1,Stepper,SA 74062,F880,51-21,,, , ,0,0,,,OPQ,,US,F,145,41,51,, ,, ,/  /,0,0,310,109.95,120.95,98.96,108.86,98.96,108.86,98.96,108.86,0,0,0,0,0,/  /,/  /,45392,45392,/  /,0, ,489002,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195126,,OPQ001290,,,10346,1,Stepper,SA 74062,F930,52-12,,, , ,0,0,,,OPQ,,US,F,145,44,52,, ,, ,/  /,0,0,310,119.5,131.45,107.55,118.31,107.55,118.31,107.55,118.31,0,0,0,0,0,/  /,/  /,45250,45250,/  /,0, ,475196,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198155,,OPQ001352,,,10631,1,Stepper,SA 74065,FO10,52-18,,, , ,0,0,,,OPQ,,US,F,140,52,58,, ,, ,/  /,0,0,310,119.5,131.45,107.55,118.31,107.55,118.31,107.55,118.31,0,0,0,0,0,/  /,/  /,45636,45636,/  /,0, ,,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195124,,OPQ001288,,,10344,1,Stepper,SA 74065,FO90,52-18,,, , ,0,0,,,OPQ,,US,F,140,52,58,, ,, ,/  /,0,0,310,119.5,131.45,107.55,118.31,107.55,118.31,107.55,118.31,0,0,0,0,0,/  /,/  /,45250,45250,/  /,0, ,475196,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195118,,OPQ001283,,,10339,1,Stepper,SA70061,F910,54-19,,, , ,0,0,,,OPQ,,US,F,145,38,56,, ,, ,/  /,0,0,290,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,/  /,45250,45250,/  /,0, ,475196,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195123,,OPQ001287,,,10343,1,Stepper,SA71060,FO35,54-19,,, , ,0,0,,,OPQ,,US,F,145,38,54,, ,, ,/  /,0,0,310,129.5,142.45,116.55,128.21,116.55,128.21,116.55,128.21,0,0,0,0,0,/  /,45412,45250,45448,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45412.66495, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195121,,OPQ001285,,,10341,1,Stepper,SA73061,F530,51-19,,, , ,0,0,,,OPQ,,US,F,140,46,51,, ,, ,/  /,0,0,290,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0,0,0,0,0,/  /,/  /,45250,45250,/  /,0, ,475196,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195122,,OPQ001286,,,10342,1,Stepper,SA74064,F091,52-18,,, , ,0,0,,,OPQ,,US,F,140,47,53,, ,, ,/  /,0,0,310,119.5,131.45,107.55,118.31,107.55,118.31,107.55,118.31,0,0,0,0,0,/  /,/  /,45250,45250,/  /,0, ,475196,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198165,,OPQ001358,,,10640,1,Stepper,SI 20084,F220,53-13,,, , ,0,0,,,OPQ,,MS,F,135,36,57,, ,, ,/  /,0,0,290,109.5,120.45,98.56,108.42,98.56,108.42,98.56,108.42,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,198170,,OPQ001363,,,10645,1,Stepper,SI 20138,F550,51-17,,, , ,0,0,,,OPQ,,MS,F,135,41,52,, ,, ,/  /,0,0,290,109.5,120.45,98.56,108.42,98.56,108.42,98.56,108.42,0,0,0,0,0,/  /,/  /,45644,45644,/  /,0, ,,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197727,,OPQ001335,,,10504,1,Stepper,SI 30168,F580,54-14,,, , ,0,0,,,OPQ,,LS,F,140,35,54,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45448,45448,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,197726,,OPQ001334,,,10503,1,Stepper,SI 30207,F850,52-13,,, , ,0,0,,,OPQ,,LS,F,130,37,52,, ,, ,/  /,0,0,290,109.5,120.45,98.55,108.41,98.55,108.41,98.55,108.41,0,0,0,0,0,/  /,/  /,45448,45448,/  /,0, ,493835,10,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
