BARCODE,LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
9603,OPT,,176281,,MAU000113,,,1,Maui Jim,Kahuna,162-02,59-18,,, , ,0,0,,,MAU,,MM,S,130,38,62,,Y,, ,/  /,0,0,$418.00,181,199.1,181,199.1,181,199.1,181,199.1,0,0,0,0,0,/  /,45061,44547,45092,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45061.47269, ,/  /       :  :, , ,,,,F,F,,,
9630,OPT,,176279,,MAU000111,,,1,Maui Jim,Kaiwi Channel,840-11D,62-16,,, , ,0,0,,,MAU,,MS,S,123,40,64,,Y,, ,/  /,0,0,$335.00,144.5,158.95,144.5,158.95,144.5,158.95,144.5,158.95,0,0,0,0,0,/  /,/  /,44547,44721,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9631,OPT,,176280,,MAU000112,,,1,Maui Jim,Kanaio Coast,766-02MD,61-17,,, , ,0,0,,,MAU,,MS,S,127,38,62,,Y,, ,/  /,0,0,$335.00,144.5,158.95,144.5,158.95,144.5,158.95,144.5,158.95,0,0,0,0,0,/  /,/  /,44547,44721,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10620,OPT,,198142,,MAU000181,,,1,Maui Jim,KANAIO COAST,GM766-02,61-16,,, , ,0,0,,,MAU,,MS,S,130,39,63,, ,, ,/  /,0,0,$369.00,168,184.8,168,184.8,168,184.8,168,184.8,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10611,OPT,,198133,,MAU000172,,,1,Maui Jim,KEHA,B664-02,62-15,,, , ,0,0,,,MAU,,LS,S,130,42,68,, ,, ,/  /,0,0,$399.00,181,199.1,226.03,248.63,226.03,248.63,226.03,248.63,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,-24.88,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10619,OPT,,198141,,MAU000180,,,1,Maui Jim,KENUI,GS642-14,53-18,,, , ,0,0,,,MAU,,MS,S,145,38,52,, ,, ,/  /,0,0,$459.00,209,229.9,209,229.9,209,229.9,209,229.9,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10614,OPT,,198136,,MAU000175,,,1,Maui Jim,KIOPAA,R671-09,54-19,,, , ,0,0,,,MAU,,LS,S,140,43,56,, ,, ,/  /,0,0,$389.00,177,194.7,177,194.7,177,194.7,177,194.7,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9634,OPT,,176385,,MAU000131,,,1,Maui Jim,KIPAHULU,H279-03F,59-19,,, , ,0,0,,,MAU,,LS,S,120,36,60,, ,, ,/  /,0,0,$335.00,144.5,158.95,144.5,158.95,144.5,158.95,144.5,158.95,0,0,0,0,0,/  /,/  /,44572,44993,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9806,OPT,,176265,,MAU000097,,,1,Maui Jim,Koki Beach Reader,H433-15T15,56-16,,, , ,0,0,6.03429E+11,H433-15T15,MAU,,LS,S,130,41,58,,Y,, ,/  /,0,0,$372.00,166.5,183.15,166.5,183.15,166.5,183.15,166.5,183.15,0,0,0,0,0,/  /,/  /,44551,44721,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9617,OPT,,176266,,MAU000098,,,1,Maui Jim,Lotus,RS827-13F,56-20,,, , ,0,0,6.03429E+11,RS827-13F,MAU,,LS,S,140,43,56,,Y,, ,/  /,0,0,$335.00,144.5,158.95,144.5,158.95,144.5,158.95,144.5,158.95,0,0,0,0,0,/  /,/  /,44547,44721,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10319,OPT,,194987,,MAU000159,,,1,Maui Jim,MANGROVES,BLK/GRY,60-18,,, , ,0,0,,,MAU,,MS,S,125,44,63,, ,, ,/  /,0,0,$356.00,162,178.2,162,178.2,162,178.2,162,178.2,0,0,0,0,0,/  /,/  /,45243,45243,/  /,0, ,9111146870,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10613,OPT,,198135,,MAU000174,,,1,Maui Jim,MAOLI,H668-10,52-19,,, , ,0,0,,,MAU,,LS,S,145,44,52,, ,, ,/  /,0,0,$259.00,118,129.8,118,129.8,118,129.8,118,129.8,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10320,OPT,,194989,,MAU000160,,,1,Maui Jim,MOKUPUNI,GOLD,52-21,,, , ,0,0,,,MAU,,MS,S,145,520,53,, ,, ,/  /,0,0,$405.00,184,202.4,184,202.4,0,0,184,202.4,0,0,0,0,0,/  /,/  /,45243,45243,/  /,0, ,9111146870,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10615,OPT,,198137,,MAU000176,,,1,Maui Jim,NAAUAO,675-17A,56-18,,, , ,0,0,,,MAU,,LS,S,140,44,60,, ,, ,/  /,0,0,$279.00,127,139.7,127,139.7,127,139.7,127,139.7,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9611,OPT,,176289,,MAU000121,,,1,Maui Jim,Nalani,RS295-10,61-16,,, , ,0,0,,,MAU,,LS,S,126,44,62,,Y,, ,/  /,0,0,$398.00,172,189.2,172,189.2,172,189.2,172,189.2,0,0,0,0,0,/  /,/  /,44547,44721,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10618,OPT,,198140,,MAU000179,,,1,Maui Jim,OLALI,H-657-16A,54-20,,, , ,0,0,,,MAU,,MM,S,140,48,58,, ,, ,/  /,0,0,$279.00,127,139.7,127,139.7,127,139.7,127,139.7,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10623,OPT,,198145,,MAU000184,,,1,Maui Jim,OPIOPIO,GM659-15,54-20,,, , ,0,0,,,MAU,,MS,S,145,42,58,, ,, ,/  /,0,0,$259.00,118,129.8,118,129.8,118,129.8,118,129.8,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10316,OPT,,194984,,MAU000156,,,1,Maui Jim,PAILOLO,BLACK,58-18,,, , ,0,0,,,MAU,,MS,S,137,47,66,, ,, ,/  /,0,0,$264.00,120,132,120,132,120,132,120,132,0,0,0,0,0,/  /,/  /,45243,45243,/  /,0, ,9111146870,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10612,OPT,,198134,,MAU000173,,,1,Maui Jim,PAULELE,660-02,57-19,,, , ,0,0,,,MAU,,LS,S,145,47,60,, ,, ,/  /,0,0,$359.00,163,179.3,163,179.3,163,179.3,163,179.3,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9622,OPT,,176271,,MAU000103,,,1,Maui Jim,Peahi,H202-2M,65-19,,, , ,0,0,6.03429E+11,H202-2M,MAU,,MS,S,120,39,70,,Y,, ,/  /,0,0,$313.00,135.5,149.05,135.5,149.05,135.5,149.05,135.5,149.05,0,0,0,0,0,/  /,/  /,44547,44721,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10617,OPT,,198139,,MAU000178,,,1,Maui Jim,PUKAUA,667-17A,50-20,,, , ,0,0,,,MAU,,LM,S,140,47,52,, ,, ,/  /,0,0,$279.00,127,139.7,127,139.7,127,139.7,127,139.7,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9620,OPT,,176269,,MAU000101,,,1,Maui Jim,Red Sands,432-2M,59-17,,, , ,0,0,6.03429E+11,432-2M,MAU,,MS,S,140,45,63,,Y,, ,/  /,0,0,$313.00,135.5,149.05,135.5,149.05,135.5,149.05,135.5,149.05,0,0,0,0,0,/  /,/  /,44547,44721,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9605,OPT,,176283,,MAU000115,,,1,Maui Jim,Southern Cross,H815-10MR,63-17,,, , ,0,0,,,MAU,,MS,S,120,43,66,,Y,, ,/  /,0,0,$335.00,144.5,158.95,144.5,158.95,144.5,158.95,144.5,158.95,0,0,0,0,0,/  /,/  /,44547,44721,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9625,OPT,,176274,,MAU000106,,,1,Maui Jim,Starfish,GS744-02T,56-16,,, , ,0,0,,,MAU,,LS,S,140,45,57,,Y,, ,/  /,0,0,$313.00,135.5,149.05,135.5,149.05,135.5,149.05,135.5,149.05,0,0,0,0,0,/  /,45005,44547,45005,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45005.35097, ,/  /       :  :, , ,,,,F,F,,,
10318,OPT,,194986,,MAU000158,,,1,Maui Jim,THE FLATS,BRN,57-19,,, , ,0,0,,,MAU,,MS,S,136,42,62,, ,, ,/  /,0,0,$356.00,162,178.2,162,178.2,162,178.2,162,178.2,0,0,0,0,0,/  /,/  /,45243,45243,/  /,0, ,9111146870,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10622,OPT,,198144,,MAU000183,,,1,Maui Jim,UILA,B661-02,62-14,,, , ,0,0,,,MAU,,MS,S,130,,,, ,, ,/  /,0,0,$389.00,177,194.7,177,194.7,177,194.7,177,194.7,0,0,0,0,0,/  /,/  /,45607,45607,/  /,0, ,9113045822,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10386,OPT,,196261,,MAU000171,,,1,MAUI JIM,VALLEY ISALND,DBS780-03,54-20,,, , ,0,0,,,MAU,,MS,S,145,41,54,, ,, ,/  /,0,0,$459.00,209,229.9,209,229.9,209,229.9,209,229.9,0,0,0,0,0,/  /,/  /,45341,45741,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
6971,OPT,,128151,,APO000254,,,1,MEMOFLEX,933,020,43-16,,, , ,0,0,,,APO,,BM,F,120,28,43,, ,, ,/  /,0,0,$250.00,110,121,110,121,82.5,90.75,110,121,0,0,0,0,0,/  /,/  /,42075,42075,/  /,0, ,204589,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
5191,OPT,,104689,,APO000133,,,1,Memoflex,Easytwist 855-160,C10,51-18,,, , ,0,0,,,APO,,BM,F,125,25,51,, ,, ,/  /,0,0,$200.00,100,110,119.96,131.96,119.96,131.96,119.96,131.96,0,0,0,0,0,/  /,/  /,40828,41599,/  /,0, ,,-19.96,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
4661,OPT,FR,94888,,APO000070,,,1,Memoflex,Easytwist 866-160,10,41-18,,, , ,0,0,6.86245E+11,,APO,,GM,F,125,25,40,, ,, ,/  /,1,1,$200.00,159.95,175.95,159.95,175.95,159.95,175.95,159.95,175.95,0,0,0,0,0,/  /,/  /,40338,41599,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
6741,OPT,,124439,,MON000259,,,1,MORRISEY,NEVERMIND,1002718,54-17,,, , ,0,0,,,ORO,,MS,F,140,33,54,, ,, ,/  /,0,0,$250.00,58.64,64.5,46.91,51.6,46.91,51.6,46.91,51.6,0,0,0,0,0,42061,42270,41905,44123,/  /,0, ,1232088,20,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,42270.65677, ,/  /       :  :, , ,,,,F,F,,,
10367,OPT,,195651,,AVI000112,,,1,Nano,ARCADE 3.0,3010248,48-15,,, , ,0,0,,,AVI,,BS,F,133,33,49,, ,, ,/  /,0,0,$179.00,65,71.5,45.5,50.05,65,71.5,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45301,/  /,0, ,422627,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9992,OPT,,186312,,AVI000071,,,1,Nano,ARCADE 3.0,3010350,50-15,,, , ,0,0,,,AVI,,BS,F,133,33,51,, ,, ,/  /,0,0,$169.00,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,44908,44908,/  /,0, ,9811,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10682,OPT,,198212,,AVI000128,,,1,NANO,ARCADE CF,730246,46-17,,, , ,0,0,,,AVI,,GS,F,134,33,49,, ,, ,/  /,0,0,$169.00,69,75.9,58.65,64.52,58.65,64.52,58.65,64.52,0,0,0,0,0,/  /,/  /,45757,45757,/  /,0, ,14684,14.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10369,OPT,,195653,,AVI000114,,,1,NANO,ARCADE CF,730346,46-17,,, , ,0,0,,,AVI,,GS,F,134,33,49,, ,, ,/  /,0,0,$189.00,65,71.5,45.5,50.05,45.5,50.05,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45301,/  /,0, ,422627,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10366,OPT,,195650,,AVI000111,,,1,Nano,ARCADE SLEEK,3111150,50-15,,, , ,0,0,,,AVI,,BS,F,133,33,52,, ,, ,/  /,0,0,$179.00,65,71.5,45.5,50.05,45.5,50.05,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45301,/  /,0, ,422627,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9580,OPT,,175059,,AVI000048,,,1,NANO,BIRDIE,Violet,36-14,,, , ,0,0,,,AVI,,GS,F,105,29,36,, ,, ,/  /,0,0,$169.00,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,44511,44511,/  /,0, ,377176,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10300,OPT,,194839,,AVI000099,,,1,Nano,CAMPER,3040148,48-14,,, , ,0,0,,,AVI,,GS,F,135,32,47,, ,, ,/  /,0,0,$179.00,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,/  /,/  /,45232,45232,/  /,0, ,418863,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10054,OPT,,187604,,AVI000086,,,1,Nano,CAMPER,3040548,48-14,,, , ,0,0,,,AVI,,BS,F,135,32,47,, ,, ,/  /,0,0,$179.00,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,/  /,44967,44966,45442,/  /,0, ,430900,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44967.41071, ,/  /       :  :, , ,,,,F,F,,,
10486,OPT,,197662,,AVI000121,,,1,Nano,CAMPER,3041746,46-14,,, , ,0,0,,,AVI,,GS,F,135,30,443,, ,, ,/  /,0,0,$179.00,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,/  /,/  /,45442,45442,/  /,0, ,430900,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10458,OPT,,197023,,AVI000120,,,1,Nano,CAMPER 3.0,3040346,46-14,,, , ,0,0,,,AVI,,BS,F,135,32,46,, ,, ,/  /,0,0,$179.00,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,45393,45440,45393,45393,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45442.45601, ,/  /       :  :, , ,,,,F,F,,,
10148,OPT,,190173,,AVI000088,,,1,Nano,CAMPER 3.0,3041746,46-14,,, , ,0,0,,,AVI,,BS,F,135,31,46,, ,, ,/  /,0,0,$179.00,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,/  /,45188,45062,45232,/  /,0, ,418863,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45188.54156, ,/  /       :  :, , ,,,,F,F,,,
10368,OPT,,195652,,AVI000113,,,1,NANO,CAMPER 3.0,3042246,46-14,,, , ,0,0,,,AVI,,GS,F,135,32,46,, ,, ,/  /,0,0,$179.00,65,71.5,45.5,50.05,45.5,50.05,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45301,/  /,0, ,422627,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10298,OPT,,194759,,AVI000097,,,1,Nano,Crew,3020648,48-15,,, , ,0,0,,,AVI,,BS,F,133,31,49,, ,, ,/  /,0,0,$179.00,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,45230,45230,45246,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45230.43138, ,/  /       :  :, , ,,,,F,F,,,
10304,OPT,,194843,,AVI000103,,,1,Nano,CREW,3021146,46-14,,, , ,0,0,,,AVI,,BS,F,133,30,48,, ,, ,/  /,0,0,$179.00,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,/  /,/  /,45232,45232,/  /,0, ,418863,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10365,OPT,,195649,,AVI000110,,,1,Nano,CREW,3021348,48-15,,, , ,0,0,,,AVI,,BS,F,133,32,50,, ,, ,/  /,0,0,$179.00,65,71.5,45.5,50.05,45.5,50.05,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45301,/  /,0, ,422627,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10299,OPT,,194838,,AVI000098,,,1,Nano,CREW,3021946,46-14,,, , ,0,0,,,AVI,,BS,F,135,28,47,, ,, ,/  /,0,0,$179.00,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,/  /,/  /,45232,45232,/  /,0, ,418863,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9991,OPT,,186311,,AVI000070,,,1,NANO,CREW 3.0,3020148,48-15,,, , ,0,0,,,AVI,,GS,F,133,31,49,, ,, ,/  /,0,0,$169.00,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,44908,44908,/  /,0, ,9811,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10382,OPT,,196156,,AVI000117,,,1,NANO,CREW 3.0,3020848,48-15,,, , ,0,0,,,AVI,,GS,F,133,30,48,, ,, ,/  /,0,0,$179.00,65,71.5,65,71.5,0,0,0,0,0,0,0,0,0,/  /,/  /,45331,45331,/  /,0, ,424617,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10685,OPT,,198216,,AVI000131,,,1,Nano,CREW CF,720244,44-16,,, , ,0,0,,,AVI,,BS,F,134,30,48,, ,, ,/  /,0,0,$169.00,69,75.9,58.65,64.52,58.65,64.52,58.65,64.52,0,0,0,0,0,/  /,/  /,45757,45757,/  /,0, ,14684,14.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10536,OPT,,198015,,AVI000123,,,1,Nano,Crew CF 720444,Pink/Purple,44-16,,, , ,0,0,,,AVI,,BS,F,134,29,46,, ,, ,/  /,0,0,$179.00,65,71.5,32.5,35.75,45.5,50.05,32.5,35.75,0,0,0,0,0,/  /,/  /,45496,45496,/  /,0, ,00001215,50,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10362,OPT,,195645,,AVI000107,,,1,Nano,CREW SLEEK,3100148,48-15,,, , ,0,0,,,AVI,,BS,F,133,32,50,, ,, ,/  /,0,0,$179.00,65,71.5,45.5,50.05,45.5,50.05,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45301,/  /,0, ,422627,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10155,OPT,,190444,,AVI000095,,,1,Nano,FANGAME,3030350,50-15,,, , ,0,0,,,AVI,,BS,F,133,32,52,, ,, ,/  /,0,0,$179.00,65,71.5,65,71.5,65,71.5,65,71.5,0,0,0,0,0,/  /,/  /,45070,45070,/  /,0, ,409786,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
10363,OPT,,195646,,AVI000108,,,1,Nano,FANGAME 3.0,3031150,50-15,,, , ,0,0,,,AVI,,BS,F,133,32,52,, ,, ,/  /,0,0,$179.00,65,71.5,45.5,50.05,45.5,50.05,45.5,50.05,0,0,0,0,0,/  /,/  /,45301,45301,/  /,0, ,422627,30,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
9894,OPT,,184358,,AVI000061,,,1,Nano,FANGAME SC,611248SC,48-17,,, , ,0,0,,,AVI,,BS,F,127,32,51,, ,, ,/  /,0,0,$220.00,50,55,50,55,50,55,50,55,0,0,0,0,0,/  /,/  /,44839,44839,/  /,0, ,396192,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
